Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio
3/5/16,@pastpunditry,Nicole Hemmer,".@JimGrossmanAHA notes we haven’t talked enough about our publics, the def of scholarship, & the idea of historical thinking #histcomm",706179511180791808,TweetDeck,894,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@juliegpeterson,Julie Peterson,"RT @JulieThePH: Public historians, @jdichtl reminds us, play essential role of mediator between tech platforms and historical content/analy…",706179725656498177,Twitter for iPhone,239,777,4,0,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/5/16,@pastpunditry,Nicole Hemmer,".@mathhistory reminds us that as historians, we are constantly doing the work of translation. #histcomm",706179811811663874,TweetDeck,894,378,3,5,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,".@samueljredman notes how flat the #histcomm conversation was at its start (op-eds, talking heads) & how rapidly it broadened.",706180151504216064,TweetDeck,894,378,2,2,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@juliegpeterson,Julie Peterson,"RT @MarlaAtUmass: #histcomm Poster exercise on possible futures: Scratch/Sniff ""past pods"" @edward_l_ayers @mathhistory @lilyrothman https:…",706180176703520769,Twitter for iPhone,239,777,2,0,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/5/16,@jamiaw,jamiaw,"RT @pastpunditry: .@samueljredman notes how flat the #histcomm conversation was at its start (op-eds, talking heads) & how rapidly it broad…",706180673950851073,Twitter for iPhone,11341,7816,2,0,No,7/13/08,Borderless,Feminist. Movement Builder. Cartwheeler. Storyteller. @womenactmedia executive director. @ROOKIEMag writer. All views are my own. Book me via @FreshSpeakers
3/5/16,@jamiaw,jamiaw,"RT @pastpunditry: .@mathhistory reminds us that as historians, we are constantly doing the work of translation. #histcomm",706180686982545409,Twitter for iPhone,11341,7816,3,0,No,7/13/08,Borderless,Feminist. Movement Builder. Cartwheeler. Storyteller. @womenactmedia executive director. @ROOKIEMag writer. All views are my own. Book me via @FreshSpeakers
3/5/16,@juliegpeterson,Julie Peterson,Couldn't live tweet this morning but getting back to it (with lots of retweets) following #histcomm and #UMassGHA16,706180960220483584,Twitter for iPhone,239,777,2,0,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/5/16,@pastpunditry,Nicole Hemmer,".@lilyrothman asks about a set of questions, like a scientific method, that would allow us to check our own disciplinary stds. #histcomm",706180961155870721,TweetDeck,894,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,.@SciencEric suggests a set of best practices for both history communicators & historian communicators. #histcomm,706181076310478848,TweetDeck,894,378,1,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@JulieThePH,Julie Golia,Love the new term coined by @lilyrothman: History Adjacent #histcomm,706181131335540736,Twitter Web Client,1238,1386,2,3,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/5/16,@pastpunditry,Nicole Hemmer,RT @JulieThePH: Love the new term coined by @lilyrothman: History Adjacent #histcomm,706181153858961408,TweetDeck,894,378,2,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@mathhistory,Emily T.H. Redman,Can we draft a scientific method for history communicators? Do we need more history police? #histcomm,706181198989692928,Twitter for iPhone,791,1109,3,2,No,6/29/12,Northwestern East Coast,"I like math, and history, and history of math. (And sandwiches and pelicans.) Asst. Prof. @UMassHistory Dept. via @UCBerkeley. Go MinutemenBears."
3/5/16,@mathhistory,Emily T.H. Redman,TEAR DOWN THAT WALL. #histcomm,706181519145041921,Twitter for iPhone,791,1109,1,3,No,6/29/12,Northwestern East Coast,"I like math, and history, and history of math. (And sandwiches and pelicans.) Asst. Prof. @UMassHistory Dept. via @UCBerkeley. Go MinutemenBears."
3/5/16,@pastpunditry,Nicole Hemmer,".@JasonSteinhauer meditates on walls: language, access, gatekeepers — walls as barriers as well as walls as protective standards. #histcomm",706181520713785344,TweetDeck,894,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@samueljredman,Samuel J. Redman,RT @mathhistory: Can we draft a scientific method for history communicators? Do we need more history police? #histcomm,706181531732205568,Twitter for iPhone,5624,5356,3,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@samueljredman,Samuel J. Redman,RT @JulieThePH: Love the new term coined by @lilyrothman: History Adjacent #histcomm,706181540821254144,Twitter for iPhone,5624,5356,2,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@pastpunditry,Nicole Hemmer,RT @mathhistory: Can we draft a scientific method for history communicators? Do we need more history police? #histcomm,706181544365395969,TweetDeck,894,378,3,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@samueljredman,Samuel J. Redman,RT @pastpunditry: .@SciencEric suggests a set of best practices for both history communicators & historian communicators. #histcomm,706181558449938433,Twitter for iPhone,5624,5356,1,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@samueljredman,Samuel J. Redman,RT @juliegpeterson: Couldn't live tweet this morning but getting back to it (with lots of retweets) following #histcomm and #UMassGHA16,706181583024295937,Twitter for iPhone,5624,5356,2,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@samueljredman,Samuel J. Redman,"RT @pastpunditry: .@samueljredman notes how flat the #histcomm conversation was at its start (op-eds, talking heads) & how rapidly it broad…",706181600774590465,Twitter for iPhone,5624,5356,2,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@samueljredman,Samuel J. Redman,"RT @pastpunditry: .@mathhistory reminds us that as historians, we are constantly doing the work of translation. #histcomm",706181624719937536,Twitter for iPhone,5624,5356,3,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@pastpunditry,Nicole Hemmer,.@JulieThePH asks about the distinctions btwn public history and #histcomm,706181832484720641,TweetDeck,894,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,.@smrobertson3 suggests we have too casually dismantled the wall btwn history & public history in our #histcomm discussions,706182006263173120,TweetDeck,894,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,"A PhD that is all things to all people is something that has no value to anyone, @smrobertson3 argues. #histcomm",706182180968505344,TweetDeck,894,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@mathhistory,Emily T.H. Redman,UPDATE: we shouldn't tear down that wall!!! #histcomm,706182640370585607,Twitter for iPhone,791,1109,1,2,No,6/29/12,Northwestern East Coast,"I like math, and history, and history of math. (And sandwiches and pelicans.) Asst. Prof. @UMassHistory Dept. via @UCBerkeley. Go MinutemenBears."
3/5/16,@pastpunditry,Nicole Hemmer,".@JulieThePH abhors the snobbery that requires a PhD to be a historian, but believes training as a PhD offers skills vital to #histcomm",706182959762706434,TweetDeck,894,378,1,4,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,"Diversifying makes sense, but where do you draw the line in the PhD #histcomm process? @smrobertson3 asks.",706183141556396033,TweetDeck,894,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@wes_wade,Wesley Jackson Wade,"RT @samueljredman: #histcomm - amusing parody account teases poorly cited, fake history picture accounts on Twitter. Toast w captions. http…",706183147315191808,Twitter for Android,716,708,3,0,No,10/8/12,North Carolina,#MentalHealth #Career & #Addiction Counselor in Training. #NBCC & #SAMHSA Fellow. #Faith & #SocialJustice. #NCCU #Wolfpack & #Ravens. #Comic & #SciFi Nerd.
3/5/16,@pastpunditry,Nicole Hemmer,RT @mathhistory: TEAR DOWN THAT WALL. #histcomm,706183163136110592,TweetDeck,894,378,1,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,RT @mathhistory: UPDATE: we shouldn't tear down that wall!!! #histcomm,706183181255503874,TweetDeck,894,378,1,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,".@sholalynch notes that training is essential to communicating to the public, be it through documentary film, museum exhibits, etc #histcomm",706183976952733696,TweetDeck,894,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@juliegpeterson,Julie Peterson,".@sholalynch reminds us that there are economic realities attached to ""the letters"" re MA/PhD #histcomm",706184260273774592,Twitter for iPhone,239,777,1,1,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/5/16,@pastpunditry,Nicole Hemmer,.@KathrynBrownell: You don’t have to have a PhD to be a teacher or filmmaker — gets to central Q of what are we training ppl for? #histcomm,706184418063421441,TweetDeck,894,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,"RT @juliegpeterson: .@sholalynch reminds us that there are economic realities attached to ""the letters"" re MA/PhD #histcomm",706184430168236032,TweetDeck,894,378,1,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,There are 1000s of historians producing fascinating research that isn’t being communicated to the public. #histcomm,706184789720743936,TweetDeck,894,378,3,6,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,"Some academic historians can learn to #histcomm, but most #histcomm will likely be done by others.",706185200770949121,TweetDeck,894,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,".@YAppelbaum raises the question of lowering the barriers to access, particularly to journal articles, databases, etc. #histcomm",706185482028322816,TweetDeck,894,378,2,3,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@JulieThePH,Julie Golia,"RT @pastpunditry: .@YAppelbaum raises the question of lowering the barriers to access, particularly to journal articles, databases, etc. #h…",706185706075455489,Twitter Web Client,1238,1386,2,0,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
